file,aggregate_gap,1 quadrant gap,2 quadrants gap,3 quadrants gap
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_150_h1_400_h2_600.csv,6.491617696353785,10.338898923831238,-0.4839806114903808,-3.363300615987072
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_500_h2_400.csv,6.472750764304429,10.468804990140768,-0.9916131260296196,-3.0044410998067197
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_400_h2_400.csv,6.449847163483739,10.426009303083816,-0.7725341114373236,-3.203628028162754
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_200_h1_400_h2_400.csv,6.431799708844736,10.084330647136454,-0.7618691928851433,-2.8906617454065757
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_150_h1_600_h2_600.csv,6.431425697887283,11.73129599086772,-1.817212772064693,-3.482657520915744
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_400_h2_400.csv,6.428486747863587,10.590956959099827,-0.9776656421990424,-3.1848045690371976
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_500_h2_500.csv,6.401427613279692,10.242180333731651,-0.9254135034335604,-2.915339217018399
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_500_h2_400.csv,6.360381872890088,10.377876354863474,-1.1102765848080764,-2.90721789716531
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_250_h1_500_h2_500.csv,6.333997001282327,10.917447172414768,-0.9073067077051746,-3.676143463427266
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_600_h2_400.csv,6.2001415898624614,10.394586776392146,-1.4034515478359708,-2.7909936386937133
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_10_z_250_h1_400_h2_400.csv,6.19529688777255,12.165283349375386,-1.0553337316543434,-4.914652729948493
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_500_h2_500.csv,6.182464087733059,10.377061545277542,-1.135777531340466,-3.0588199262040163
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_400_h2_600.csv,6.142992488873261,10.120772535427676,-0.8125289575741306,-3.165251088980284
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_600_h2_500.csv,6.093374477788672,10.135838517746606,-0.7839252849737193,-3.2585387549842157
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_600_h2_400.csv,6.057107736508309,10.245213127745616,-1.1868600083616343,-3.0012453828756733
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_400_h2_500.csv,6.026797590164337,9.84205778566792,-0.973420822582284,-2.8418393729212994
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_600_h2_500.csv,5.978853914303528,10.299367593881044,-1.0552793752652008,-3.2652343043123158
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_10_z_250_h1_400_h2_400.csv,5.863801486956788,11.168168625511669,-1.4768760851777785,-3.827491053377102
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_500_h2_600.csv,5.84767902849584,9.859846267456447,-0.7636083535873581,-3.248558885373249
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_150_h1_600_h2_400.csv,5.764281202809897,10.65482118259223,-2.6267407694563616,-2.2637992103259705
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_400_h2_400.csv,5.729414,10.742147,-1.771503,-3.24123
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_400_h2_500.csv,5.700912170897638,10.350122470063525,-1.0157102395932327,-3.633500059572654
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_600_h2_600.csv,5.517561025893741,10.095016040741086,-1.3820406148989832,-3.195414399948362
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_500_h2_600.csv,5.508329799761768,10.89429500689522,-0.9668771664555608,-4.419088040677892
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_250_h1_500_h2_600.csv,5.4924430481542,10.25486531120518,-1.9919093805380044,-2.770512882512975
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_600_h2_600.csv,5.425656839681494,9.528497177952772,-1.0714588835597567,-3.031381454711521
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_500_h2_500.csv,5.354073302052647,9.997798249363512,-1.52052360754044,-3.123201339770425
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_150_h1_500_h2_600.csv,5.287674059883095,10.063386277268876,-1.873719553597056,-2.901992663788725
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_250_h1_600_h2_400.csv,5.148143573310021,10.139950688273755,-1.023276478337806,-3.968530636625928
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_600_h2_600.csv,4.9605049645177175,10.153994087974866,-1.078374941889848,-4.1151141815673
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_150_h1_400_h2_500.csv,4.937716657742143,11.271389214756397,-1.9627552215283688,-4.370917335485885
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_200_h1_500_h2_600.csv,4.810928637227333,9.71289935127234,-2.32780887981572,-2.5741618342292867
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_200_h1_400_h2_600.csv,4.793037012362262,10.010181609814936,-1.069909043967158,-4.147235553485515
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_600_h2_500.csv,4.514997427455912,10.704893947028497,-2.665076648846224,-3.524819870726361
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_200_h1_400_h2_500.csv,4.4392311900568515,11.240578697131468,-1.908374481688668,-4.892973025385949
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_600_h2_600.csv,3.8539971543576925,10.021302780785106,-1.3284490177045,-4.838856608722914
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_400_h2_600.csv,3.626697369657748,12.04298240003493,-3.922337906810043,-4.493947123567139
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_50_particles_20_z_150_h1_500_h2_600.csv,3.6156547473261824,10.166784316967863,-1.9839769308559312,-4.56715263878575
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_400_h2_400.csv,2.957808156363887,9.521790525783755,-1.1096646001163748,-5.454317769303493
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_400_h2_500.csv,1.556371036809871,6.225885458266788,-0.0186682752907785,-4.650846146166138
CVAE/tuning_results_fashion/results_lr_0.0001_epochs_101_particles_20_z_250_h1_600_h2_600.csv,1.46535105598619,9.405321651373413,-3.148807708447734,-4.791162886939489
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_600_h2_400.csv,1.108269127793955,9.734375780001985,-3.684388937660685,-4.9417177145473445
CVAE/tuning_results_fashion/results_lr_0.001_epochs_101_particles_20_z_250_h1_500_h2_400.csv,0.5570189137809294,10.847764767777818,-4.941227458917297,-5.349518395079592
