,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.35365061409559,128.66172400526347,62.296038460045956
CVAE (Monte Carlo),174.2828677728915,128.10372451928478,66.36648017225174
Performance gap,12.070782841204078,0.5579994859786837,-4.070441712205785
