,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.05158655331158,127.48986431280264,62.164892556187446
CVAE (Monte Carlo),174.20382178553376,132.43109177171993,67.51441095126704
Performance gap,10.847764767777818,-4.941227458917297,-5.349518395079592
