,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.2915978477405,127.98697754978753,62.04403147834559
CVAE (Monte Carlo),173.37415067532572,128.8942842574927,65.72017494177285
Performance gap,10.917447172414768,-0.9073067077051746,-3.676143463427266
