,1 quadrant,2 quadrants,3 quadrants
NN (baseline),183.9752154365515,127.98406429107959,62.14056678016346
CVAE (Monte Carlo),174.24083965654953,131.66845322874028,67.0822844947108
Performance gap,9.734375780001983,-3.6843889376606853,-4.9417177145473445
