,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.76068071359262,128.6856999260168,62.39647210215608
CVAE (Monte Carlo),173.99522419402393,127.10453364948114,64.80272317465882
Performance gap,11.765456519568687,1.5811662765356687,-2.406251072502741
