,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.1513760112726,127.73977673320344,62.29472258448982
CVAE (Monte Carlo),175.64854377527206,131.3464798363634,67.39154430547842
Performance gap,10.502832236000529,-3.606703103159944,-5.096821720988601
