,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.59987028566792,127.84145667225408,62.02145625836552
CVAE (Monte Carlo),174.02776173357003,129.3146674549237,64.84787741712869
Performance gap,12.572108552097887,-1.4732107826696108,-2.826421158763168
