,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.08532875719163,127.95434270499233,62.10704904623306
CVAE (Monte Carlo),176.51100675442729,131.93524908486265,67.84168327502168
Performance gap,8.574322002764347,-3.9809063798703193,-5.734634228788622
