,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.67330064864967,127.7731196491863,62.33545939533855
CVAE (Monte Carlo),174.85437055593863,128.89500592996518,65.92092977164272
Performance gap,10.818930092711042,-1.121886280778881,-3.5854703763041655
