,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.673979689138,127.91615670786118,62.263830166655225
CVAE (Monte Carlo),175.5965623459496,128.7260504286891,67.1616835182848
Performance gap,9.077417343188415,-0.8098937208279153,-4.897853351629578
