,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.90088529251634,127.52174516379262,62.28453432028286
CVAE (Monte Carlo),172.8579028924814,131.44408307060266,66.77848144385
Performance gap,12.04298240003493,-3.922337906810043,-4.493947123567139
