,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.60674249326078,127.78116846541627,62.17135615242175
CVAE (Monte Carlo),175.11574137629793,127.57632229351007,66.35769176787842
Performance gap,10.491001116962849,0.20484617190619758,-4.18633561545667
