,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.90513025838345,127.72740031964481,62.21387826596586
CVAE (Monte Carlo),177.08169584914137,128.82014455582006,66.09860246554732
Performance gap,7.823434409242083,-1.0927442361752497,-3.8847241995814557
