,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.9007626859525,128.5700957813202,62.426288702236576
CVAE (Monte Carlo),174.81643203881603,129.33196497420533,65.31695044764315
Performance gap,10.084330647136454,-0.7618691928851433,-2.8906617454065753
