,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.13690395172412,127.94526487112807,62.08952123136185
CVAE (Monte Carlo),173.97162060234874,129.00059860278242,67.00417396131034
Performance gap,12.165283349375386,-1.0553337316543434,-4.914652729948493
