,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.0368835644219,127.84479198516748,62.31449054072078
CVAE (Monte Carlo),175.64503444878818,128.72993464363267,67.46869544861035
Performance gap,8.391849115633732,-0.8851426584651989,-5.154204907889564
