,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.93305081986009,128.11934342551916,62.31932400590696
CVAE (Monte Carlo),173.82065584712896,129.22461727252022,66.0900715227706
Performance gap,12.112394972731124,-1.1052738470010581,-3.7707475168636435
