,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.20354293481992,127.60361890213939,62.1042991004432
CVAE (Monte Carlo),173.13214974205334,132.01979591442753,67.52920922227561
Performance gap,12.071393192766578,-4.416177012288145,-5.424910121832411
