,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.17340658267085,127.8344740212535,62.07949061287097
CVAE (Monte Carlo),173.29288840979433,127.84300307496287,65.99791676091691
Performance gap,12.88051817287652,-0.008529053709366963,-3.9184261480459384
