,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.81592557376948,127.80030549753208,62.15378620525519
CVAE (Monte Carlo),174.5820355887611,127.97979212264283,66.00737719794813
Performance gap,11.233889985008375,-0.17948662511075497,-3.8535909926929435
