,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.4341486726706,127.72858918893833,62.47719141317252
CVAE (Monte Carlo),174.77932749007837,130.3553299583947,64.74099062349849
Performance gap,10.65482118259223,-2.6267407694563616,-2.2637992103259705
