,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.8886954700604,127.78089239345952,62.14628181823146
CVAE (Monte Carlo),173.77917334218375,131.056490620866,67.17357719592012
Performance gap,12.109522127876659,-3.275598227406462,-5.0272953776886595
