,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.34091001272964,128.58938410944833,62.4517098813773
CVAE (Monte Carlo),173.07492899056822,129.31288534536148,65.60692269809711
Performance gap,13.265981022161412,-0.7235012359131474,-3.1552128167198106
