,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.5974465269631,128.0289801941893,62.146343243388706
CVAE (Monte Carlo),174.86615053609538,129.846192966254,65.62900076430445
Performance gap,11.731295990867721,-1.8172127720646927,-3.482657520915744
