,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.72750552241413,127.60363279592495,62.25674087475664
CVAE (Monte Carlo),174.84793003070087,128.4264321860414,65.89923794048663
Performance gap,10.879575491713268,-0.8227993901164581,-3.642497065729991
