,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.0268474249794,127.79704001917244,62.17895116592749
CVAE (Monte Carlo),174.3219534779509,130.46211666801867,65.70377103665385
Performance gap,10.704893947028495,-2.665076648846224,-3.524819870726361
