,1 quadrant,2 quadrants,3 quadrants
NN (baseline),187.35422323306148,128.7339848040011,62.485373170992816
CVAE (Monte Carlo),176.45992822616626,129.70086197045666,66.90446121167071
Performance gap,10.89429500689522,-0.9668771664555607,-4.419088040677892
