,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.66369438780762,127.84045544219093,62.086088454761445
CVAE (Monte Carlo),176.34651335207417,128.3666626561564,67.31582269881861
Performance gap,8.317181035733455,-0.5262072139654634,-5.229734244057163
