,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.64938466617474,128.7656508619412,62.53564634719215
CVAE (Monte Carlo),176.18057967603397,129.75726398797082,65.54008744699887
Performance gap,10.468804990140768,-0.9916131260296197,-3.0044410998067193
