,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.73184403977075,127.72866041287065,62.18037730207839
CVAE (Monte Carlo),176.02364078802043,128.20959877282286,67.15084514678857
Performance gap,8.70820325175032,-0.480938359952205,-4.970467844710178
