,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.07262564467166,128.04311999726218,62.09412856909414
CVAE (Monte Carlo),174.0268371874532,127.26500477653722,67.0387960927555
Performance gap,12.045788457218464,0.7781152207249562,-4.944667523661366
