,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.58672681327064,128.71607934628813,62.58622221291637
CVAE (Monte Carlo),176.344546479539,129.6414928497217,65.50156142993477
Performance gap,10.242180333731653,-0.9254135034335604,-2.915339217018399
