,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.34580252650446,127.90421575479233,62.32567625685622
CVAE (Monte Carlo),173.9073234777481,128.5863350085176,67.27141952514648
Performance gap,11.438479048756363,-0.6821192537252756,-4.945743268290265
