,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.6366615661036,127.60576154324956,62.30423079664334
CVAE (Monte Carlo),178.2480354674708,128.58003298238444,66.93569251599784
Performance gap,7.3886260986328125,-0.9742714391348812,-4.631461719354505
