,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.54448385512868,128.00129346268628,62.13090298198664
CVAE (Monte Carlo),174.50332646476576,126.67279579235723,64.98930169979985
Performance gap,10.041157390362912,1.3284976703290425,-2.858398717813216
