,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.89095381959177,127.69443504650371,62.26492571602233
CVAE (Monte Carlo),172.92968793875113,128.35400885438767,66.48520423962286
Performance gap,11.961265880840642,-0.6595738078839588,-4.220278523600527
