,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.2004284355968,127.9698962860595,62.097217974190514
CVAE (Monte Carlo),175.77596894773052,129.006953522801,66.50441884537474
Performance gap,9.424459487866272,-1.0370572367415178,-4.40720087118423
