,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.4329407908284,127.84141079838665,62.30791241825579
CVAE (Monte Carlo),174.2359017564085,128.15826940079467,65.81736968652889
Performance gap,10.197039034419902,-0.31685860240801844,-3.5094572682731027
