,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.43915999049958,127.67111052491795,62.315057224358995
CVAE (Monte Carlo),173.96026411452613,128.47157509410724,65.9976998472366
Performance gap,11.47889587597345,-0.8004645691892875,-3.6826426228776086
