,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.3179107763516,127.69833013272515,62.285044892527424
CVAE (Monte Carlo),174.7850911685834,128.3003213656977,67.12013682161276
Performance gap,10.532819607768204,-0.6019912329725514,-4.835091929085337
