,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.66659721398887,128.3622228116654,62.16533634076103
CVAE (Monte Carlo),174.2259861760246,128.45181669290074,67.65744495087158
Performance gap,11.44061103796426,-0.08959388123534495,-5.492108610110549
