,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.12710542038988,128.15055608292357,62.561517806860586
CVAE (Monte Carlo),173.89593847110248,129.19496076784958,66.63390373498106
Performance gap,12.231166949287399,-1.0444046849260076,-4.072385928120475
