,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.15722017623366,127.64727417577188,62.317775799443545
CVAE (Monte Carlo),176.5579918809592,130.45831389015856,66.0020524655668
Performance gap,9.599228295274457,-2.8110397143866805,-3.68427666612326
