,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.82249982059955,128.39655318580117,62.12723370634329
CVAE (Monte Carlo),178.27138521724615,128.08188012461312,67.12561710345479
Performance gap,6.551114603353398,0.3146730611880457,-4.998383397111496
