,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.65552025938186,128.8454744869147,62.54100778841744
CVAE (Monte Carlo),176.27845871410432,129.98125201825516,65.59982771462145
Performance gap,10.377061545277542,-1.1357775313404659,-3.0588199262040163
