,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.95079674278966,128.74248092700117,62.49262519080799
CVAE (Monte Carlo),176.55620996639752,130.14593247483714,65.2836188295017
Performance gap,10.394586776392146,-1.4034515478359708,-2.7909936386937133
