,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.2207764451877,127.91426627552167,62.126979864443456
CVAE (Monte Carlo),174.36289978027344,127.60017892270804,67.49992510762077
Performance gap,10.857876664914272,0.31408735281362965,-5.372945243177313
