,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.6340173105843,127.70521038408859,62.13398893801168
CVAE (Monte Carlo),175.37915199937913,129.6971197646266,64.90450182052466
Performance gap,10.25486531120518,-1.9919093805380044,-2.770512882512975
