,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.08217779287514,128.01116377857926,62.18955938808453
CVAE (Monte Carlo),174.04302452014278,127.35647244194445,66.70429835456629
Performance gap,11.039153272732364,0.6546913366348122,-4.514738966481758
