,1 quadrant,2 quadrants,3 quadrants
NN (baseline),187.2971304994041,127.53904770433712,62.143196118144566
CVAE (Monte Carlo),173.90879651151906,127.99249145702812,67.3211086748507
Performance gap,13.388333987885034,-0.4534437526910011,-5.17791255670614
