,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.387997660774,127.8278688668443,62.17135408054145
CVAE (Monte Carlo),176.67509830950166,130.15567774666002,64.74551591477073
Performance gap,9.712899351272341,-2.32780887981572,-2.5741618342292867
