,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.5632383206401,128.62391023971023,62.55465556866825
CVAE (Monte Carlo),176.72118053497218,129.5973310622925,65.39649494158955
Performance gap,9.842057785667919,-0.973420822582284,-2.8418393729212994
