,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.8914209432876,127.79828334235536,62.09922797839862
CVAE (Monte Carlo),177.32987239947335,127.43785268277787,67.3423942955919
Performance gap,7.561548543814268,0.36043065957748865,-5.243166317193278
