,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.33505678024537,128.02293127870408,62.23126743548214
CVAE (Monte Carlo),173.30317278487232,129.00856712755686,67.01337157423123
Performance gap,12.03188399537305,-0.9856358488527803,-4.782104138749091
