,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.46183971855967,128.70902481322852,62.486170040532805
CVAE (Monte Carlo),176.46404146919616,130.22954842076896,65.60937138030323
Performance gap,9.997798249363512,-1.52052360754044,-3.123201339770425
