,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.81302611134686,128.63953528846034,62.08721158451166
CVAE (Monte Carlo),174.74963983407798,130.5132548420574,64.98920424830038
Performance gap,10.063386277268876,-1.8737195535970557,-2.9019926637887252
