,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.08538418608353,127.60499935942336,62.11222630948685
CVAE (Monte Carlo),177.8033280052697,128.7775692924524,67.35401565503008
Performance gap,7.282056180813839,-1.1725699330290382,-5.241789345543232
