,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.20621858541958,128.05141785350472,62.09301342217686
CVAE (Monte Carlo),173.25966992850502,132.18630006442817,65.9362709362286
Performance gap,11.946548656914558,-4.13488221092345,-3.8432575140517358
