,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.48054431269344,128.3298869513856,62.08561072791346
CVAE (Monte Carlo),173.17902245079748,129.237928128471,66.30816268920898
Performance gap,13.301521861895964,-0.9080411770854084,-4.2225519612955225
