,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.59138576519757,128.77988970089262,62.52563218186839
CVAE (Monte Carlo),176.26084373400997,129.6100737111637,65.36696994038054
Performance gap,10.330542031187605,-0.8301840102710685,-2.8413377585121538
