,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.48148553135297,127.73307763730375,62.53730536268923
CVAE (Monte Carlo),173.8783379697952,132.21238888871557,65.79950160797412
Performance gap,10.603147561557762,-4.479311251411815,-3.2621962452848905
