,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.15741464048148,128.56924124038258,62.33589500207871
CVAE (Monte Carlo),174.5817139841878,127.03240099044653,65.81383552185643
Performance gap,11.57570065629369,1.5368402499360485,-3.477940519777725
