,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.69416419081034,127.76039311223137,62.51589834194976
CVAE (Monte Carlo),178.46827873254355,127.77906138752215,67.1667444881159
Performance gap,6.225885458266788,-0.018668275290778524,-4.650846146166138
